"filename", "language", "C++", "Swift", "JSON", "XML", "Markdown", "YAML", "Python", "Shell Script", "Ruby", "comment", "blank", "total"
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/Knowledge/Ingest/View/Components/IngestViewComponents.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/Knowledge/Ingest/View/Components/PDFComponents.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/Knowledge/Ingest/View/OCRScanView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/Knowledge/Ingest/View/PDFReaderView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/Knowledge/NotebookHub/View/Components/NotebookCard.swift", "Swift", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/Knowledge/NotebookHub/View/NotebookHubView.swift", "Swift", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/Knowledge/Search/View/SearchView.swift", "Swift", 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Auth/Models/AuthDTOs.swift", "Swift", 0, 124, 0, 0, 0, 0, 0, 0, 0, 19, 32, 175
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Auth/Service/AuthService.swift", "Swift", 0, 103, 0, 0, 0, 0, 0, 0, 0, -3, 5, 105
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Auth/Strategy/CarrierAuthStrategy.swift", "Swift", 0, 61, 0, 0, 0, 0, 0, 0, 0, 22, 17, 100
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Auth/Strategy/GitHubAuthStrategy.swift", "Swift", 0, 73, 0, 0, 0, 0, 0, 0, 0, 18, 16, 107
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Auth/Strategy/GoogleAuthStrategy.swift", "Swift", 0, 56, 0, 0, 0, 0, 0, 0, 0, 22, 13, 91
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Auth/Strategy/WeChatAuthStrategy.swift", "Swift", 0, 27, 0, 0, 0, 0, 0, 0, 0, 12, 8, 47
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Auth/View/AuthView.swift", "Swift", 0, -27, 0, 0, 0, 0, 0, 0, 0, 2, -3, -28
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Collaboration/View/CollaborationView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/ModelManager/GlobalModelManager.swift", "Swift", 0, 154, 0, 0, 0, 0, 0, 0, 0, 58, 43, 255
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/ModelManager/View/ModelStoreView.swift", "Swift", 0, 373, 0, 0, 0, 0, 0, 0, 0, 45, 46, 464
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Settings/View/BackupView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Settings/View/Components/OnDeviceComponents.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Settings/View/Components/PerformanceDashboardView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Settings/View/ConflictDiffView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Settings/View/OnDeviceLLMSettingsView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Settings/View/PluginCenterView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Settings/View/PluginDetailView.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Features/System/Settings/View/SettingsView.swift", "Swift", 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/LLM/LLMService.swift", "Swift", 0, 36, 0, 0, 0, 0, 0, 0, 0, 10, 5, 51
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Network/ModelDownloadManager.swift", "Swift", 0, 215, 0, 0, 0, 0, 0, 0, 0, 68, 71, 354
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Network/Models/ApiResponse.swift", "Swift", 0, 32, 0, 0, 0, 0, 0, 0, 0, 19, 7, 58
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Network/NetworkClient.swift", "Swift", 0, 130, 0, 0, 0, 0, 0, 0, 0, 30, 31, 191
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Network/RemoteConfigService.swift", "Swift", 0, 115, 0, 0, 0, 0, 0, 0, 0, 21, 16, 152
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Engine/SQLiteStore.swift", "Swift", 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Extensions/KnowledgePage+GRDB.swift", "Swift", 0, 59, 0, 0, 0, 0, 0, 0, 0, 18, 9, 86
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Extensions/KnowledgePageFTS+GRDB.swift", "Swift", 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 3, 16
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Extensions/PageLink+GRDB.swift", "Swift", 0, 14, 0, 0, 0, 0, 0, 0, 0, 10, 5, 29
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Extensions/PageType+GRDB.swift", "Swift", 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 3, 16
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Extensions/RAGModels+GRDB.swift", "Swift", 0, 40, 0, 0, 0, 0, 0, 0, 0, 12, 8, 60
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Repositories/AIGovernanceRepository.swift", "Swift", 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 0, 19
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Repositories/KnowledgePageRepository.swift", "Swift", 0, 27, 0, 0, 0, 0, 0, 0, 0, 10, 0, 37
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Repositories/TagRepository.swift", "Swift", 0, 18, 0, 0, 0, 0, 0, 0, 0, 15, 3, 36
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Infrastructure/Storage/Repositories/VectorDataRepository.swift", "Swift", 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 0, 17
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Localization/Extensions/L10n+Auth.swift", "Swift", 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Localization/Extensions/L10n+Chat.swift", "Swift", 0, 6, 0, 0, 0, 0, 0, 0, 0, 5, 1, 12
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Localization/Extensions/L10n+Dashboard.swift", "Swift", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Localization/Extensions/L10n+Network.swift", "Swift", 0, 19, 0, 0, 0, 0, 0, 0, 0, 28, 12, 59
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Platforms/iOS/Widgets/KnowledgeStatsWidget.swift", "Swift", 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Resources/AppConfig.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/DesignSystem.swift", "Swift", 0, -603, 0, 0, 0, 0, 0, 0, 0, -88, -48, -739
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Action.swift", "Swift", 0, 19, 0, 0, 0, 0, 0, 0, 0, 11, 3, 33
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Animation.swift", "Swift", 0, 32, 0, 0, 0, 0, 0, 0, 0, 14, 8, 54
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Chip.swift", "Swift", 0, 11, 0, 0, 0, 0, 0, 0, 0, 11, 3, 25
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+CompositeRow.swift", "Swift", 0, 11, 0, 0, 0, 0, 0, 0, 0, 11, 3, 25
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Decorator.swift", "Swift", 0, 24, 0, 0, 0, 0, 0, 0, 0, 11, 3, 38
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Domain.swift", "Swift", 0, 50, 0, 0, 0, 0, 0, 0, 0, 35, 6, 91
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Gallery.swift", "Swift", 0, 22, 0, 0, 0, 0, 0, 0, 0, 11, 3, 36
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Graph.swift", "Swift", 0, 34, 0, 0, 0, 0, 0, 0, 0, 11, 4, 49
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Grid.swift", "Swift", 0, 11, 0, 0, 0, 0, 0, 0, 0, 11, 3, 25
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Icons.swift", "Swift", 0, 245, 0, 0, 0, 0, 0, 0, 0, 26, 12, 283
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Layout.swift", "Swift", 0, 14, 0, 0, 0, 0, 0, 0, 0, 11, 3, 28
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+List.swift", "Swift", 0, 10, 0, 0, 0, 0, 0, 0, 0, 11, 3, 24
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Metrics.swift", "Swift", 0, 54, 0, 0, 0, 0, 0, 0, 0, 12, 6, 72
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Opacity.swift", "Swift", 0, 11, 0, 0, 0, 0, 0, 0, 0, 11, 3, 25
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Radius.swift", "Swift", 0, 13, 0, 0, 0, 0, 0, 0, 0, 11, 3, 27
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+RadiusToken.swift", "Swift", 0, 24, 0, 0, 0, 0, 0, 0, 0, 19, 4, 47
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Shadow.swift", "Swift", 0, 9, 0, 0, 0, 0, 0, 0, 0, 10, 3, 22
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Shadows.swift", "Swift", 0, 9, 0, 0, 0, 0, 0, 0, 0, 14, 3, 26
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Sidebar.swift", "Swift", 0, 15, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+SpacingToken.swift", "Swift", 0, 28, 0, 0, 0, 0, 0, 0, 0, 22, 5, 55
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Task.swift", "Swift", 0, 15, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Timeline.swift", "Swift", 0, 13, 0, 0, 0, 0, 0, 0, 0, 11, 3, 27
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+Vault.swift", "Swift", 0, 15, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/DesignSystem/Tokens/DesignSystem+ZIndex.swift", "Swift", 0, 10, 0, 0, 0, 0, 0, 0, 0, 11, 3, 24
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/UIComponents/Badges/AIRainbowGlowBadge.swift", "Swift", 0, 182, 0, 0, 0, 0, 0, 0, 0, 33, 33, 248
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/UIComponents/Editors/EditorComponents.swift", "Swift", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/UIComponents/Feedback/AppAILoadingSkeleton.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/Users/constantine/Documents/work/code/projects/ZhiYu/Sources/Shared/UIComponents/Menus/UserProfileMenu.swift", "Swift", 0, -59, 0, 0, 0, 0, 0, 0, 0, -1, -2, -62
